fonte,codigo,titulo,tipo,subtipo,finalidade,preco_locacao,preco_venda,valor_condominio,valor_iptu,bairro,cidade,estado,endereco,latitude,longitude,dormitorios,suites,banheiros,garagens,area_total,area_construida,area_util,area_terreno,descricao,url
Center,126038,Lindo apartamento disponível para locação,Apartamentos,Padrão,Locacao,"1.334,00",,"380,00",,Recreio São Judas Tadeu,São Carlos,São Paulo,,-22.0339499,-47.8662214,2.0,,1.0,,,,,,Lindo apartamento disponível para locação,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/recreio-são-judas-tadeu/126038
Center,125916,Linda casa disponível para venda e locação.,Casas,Padrão,SL,,"650.000,00",,,Jardim Nova Santa Paula,São Carlos,São Paulo,,-21.99815,-47.90084,4.0,211.0,2.0,3.0,331.5,,331.5,211.0,Linda casa disponível para venda e locação.,https://www.centerimoveis.com/imovel/venda/casas/são-carlos/jardim-nova-santa-paula/125916
Center,125511,,Terreno,Área,SL,,"1.200.000,00",,,Cidade Jardim,São Carlos,São Paulo,,-21.99325,-47.89183,,120.0,,,2013.3,,2013.3,120.0,,https://www.centerimoveis.com/imovel/venda/terreno/são-carlos/cidade-jardim/125511
Center,125936,Salão comercial disponível para locação.,Comercial,Salão,Locacao,"2.223,00",,,,Centro,São Carlos,São Paulo,,-22.02659,-47.87411,,,1.0,,40.0,,40.0,,Salão comercial disponível para locação.,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/125936
Center,3134,,Comercial,Salão,Locacao,"1.600,00",,,"20,00",Centro,São Carlos,São Paulo,,-22.01341,-47.89294,,,2.0,,55.0,40.0,40.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/3134
Center,122087,Linda casa disponível para venda e locação,Casas,Padrão,SL,,"850.000,00",,,Jardim Gibertoni,São Carlos,São Paulo,,-22.01913,-47.90691,6.0,220.0,4.0,2.0,250.0,,250.0,220.0,Linda casa disponível para venda e locação,https://www.centerimoveis.com/imovel/venda/casas/são-carlos/jardim-gibertoni/122087
Center,125908,Ótimo barracão disponível para locação,Comercial,Barracão/Galpão,Locacao,"6.667,00",,,,Vila Lutfala,São Carlos,São Paulo,,-22.03177,-47.88693,,,1.0,,363.0,,363.0,,Ótimo barracão disponível para locação,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-lutfala/125908
Center,125898,Espaço comercial disponível para locação no centro da cidade! ,Comercial,Salão,Locacao,"13.000,00",,,,Centro,São Carlos,São Paulo,,-22.0220194,-47.8929316,,,,20.0,750.0,405.0,405.0,,Espaço comercial disponível para locação no centro da cidade! ,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/125898
Center,125879,Barracão disponível para locação,Comercial,Barracão/Galpão,Locacao,"17.778,00",,,,Jardim São João Batista,São Carlos,São Paulo,,-22.0033,-47.87769,,,2.0,,730.0,430.0,430.0,,Barracão disponível para locação,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-são-joão-batista/125879
Center,125876,Seu refúgio aconchegante está disponível para locação!,Casas,Padrão,Locacao,"5.556,00",,,,Vila Boa Vista,São Carlos,São Paulo,,-22.034209,-47.8987459,8.0,,5.0,4.0,260.0,,260.0,,Seu refúgio aconchegante está disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/vila-boa-vista/125876
Center,125878,"Casa disponivel para locação, com salão comercial.",Casas,Padrão,Locacao,"4.000,00",,,"620,00",Jardim Cruzeiro Do Sul,São Carlos,São Paulo,,-22.04569,-47.88907,4.0,,3.0,,667.0,,667.0,,"Casa disponivel para locação, com salão comercial.",https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-cruzeiro-do-sul/125878
Center,121826,Apartamento de 01 dormitório disponível para locação,Apartamentos,Padrão,Locacao,"930,00",,"120,00",,Cidade Jardim,São Carlos,São Paulo,,-22.0106925,-47.9018206,1.0,,1.0,1.0,100.0,45.0,45.0,,Apartamento de 01 dormitório disponível para locação,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/cidade-jardim/121826
Center,125800,,Comercial,Salão,Locacao,"3.334,00",,,,Centro,São Carlos,São Paulo,,-22.0220194,-47.8929316,,,2.0,,,280.0,280.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/125800
Center,125798,Oportunidade única para o seu negócio!,Comercial,Barracão/Galpão,Locacao,"16.667,00",,,,Centro,São Carlos,São Paulo,,-22.02896,-47.89058,,,3.0,,700.0,,700.0,,Oportunidade única para o seu negócio!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/125798
Center,125753,Apartamento mobiliado: Conforto e estilo em um só lugar!,Apartamentos,Studio,Locacao,"1.667,00",,"303,09","87,84",Parque Arnold Schimitd,São Carlos,São Paulo,,-22.0031159,-47.8949527,1.0,,1.0,,68.0,,68.0,,Apartamento mobiliado: Conforto e estilo em um só lugar!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-arnold-schimitd/125753
Center,125746,Barracão espaçoso  disponível para locação!,Comercial,Barracão/Galpão,Locacao,"12.000,00",,,"1.000,00",Vila Marcelino,São Carlos,São Paulo,,-22.02881,-47.88692,,,3.0,,2200.0,1200.0,1200.0,,Barracão espaçoso  disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-marcelino/125746
Center,125699,Lindo apartamento disponível para locação!,Apartamentos,Padrão,Locacao,"2.850,00",,"360,00",,Paraiso,São Carlos,São Paulo,,-22.0104151,-47.8989913,3.0,,2.0,2.0,67.0,,67.0,,Lindo apartamento disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/paraiso/125699
Center,125611,,Casas,Padrão,SL,,"425.000,00",,,Centreville,São Carlos,São Paulo,,-22.02338,-47.88689,2.0,130.0,1.0,,230.0,,230.0,130.0,,https://www.centerimoveis.com/imovel/venda/casas/são-carlos/centreville/125611
Center,5378,,Apartamentos,Kitnet,Locacao,"1.112,00",,,,Jardim Santa Felícia,São Carlos,São Paulo,,-22.00833,-47.91981,1.0,,1.0,1.0,100.0,25.0,25.0,,,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/jardim-santa-felícia/5378
Center,125505,,Casas,Fundos,Locacao,"1.778,00",,,"67,00",Vila Prado,São Carlos,São Paulo,,-22.02994,-47.89829,2.0,,1.0,2.0,,,,,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/vila-prado/125505
Center,125468,,Casas,Padrão,Locacao,"2.778,00",,,"108,00",Jardim Tangará,São Carlos,São Paulo,,-22.01748,-47.85411,2.0,,1.0,,250.0,,250.0,,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-tangará/125468
Center,125414,,Comercial,Sala,Locacao,"667,00",,,"7,00",Jardim Botafogo,São Carlos,São Paulo,,-22.0244666,-47.9104673,,,2.0,,,,,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-botafogo/125414
Center,125408,,Casas,Padrão,Locacao,"5.556,00",,,,Centro,São Carlos,São Paulo,,-22.01609,-47.88966,2.0,,1.0,,,,,,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/125408
Center,125373,,Comercial,Salão,Locacao,"5.889,00",,,,Centro,São Carlos,São Paulo,,-22.01167,-47.89086,,,2.0,,120.0,,120.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/125373
Center,125369,,Comercial,Sala,Locacao,"1.727,00",,,,Centro,São Carlos,São Paulo,,-22.01577,-47.88219,,,,,,,,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/125369
Center,125354,,Comercial,Sala,Locacao,"4.445,00",,,,Centro,São Carlos,São Paulo,,-22.0141,-47.89575,,,2.0,,70.0,,70.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/125354
Center,125353,,Comercial,Salão,Locacao,"4.500,00",,,,Jardim Nova São Carlos,São Carlos,São Paulo,,-22.02023,-47.89321,,,,,100.0,,100.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-nova-são-carlos/125353
Center,125352,,Comercial,Salão,Locacao,"2.500,00",,,,Jardim Nova São Carlos,São Carlos,São Paulo,,-22.02019,-47.89329,,,,,60.0,,60.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-nova-são-carlos/125352
Center,125351,,Comercial,Salão,Locacao,"2.500,00",,,,Jardim Nova São Carlos,São Carlos,São Paulo,,-22.02012,-47.89335,,,2.0,,60.0,,60.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-nova-são-carlos/125351
Center,125341,,Comercial,Salão,Locacao,"6.000,00",,,,Centro,São Carlos,São Paulo,,-22.01127,-47.89081,,,2.0,,100.0,,100.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/125341
Center,125243,Casa disponível para locação!,Casas,Padrão,Locacao,"3.200,00",,,,Jardim Hikare,São Carlos,São Paulo,,-21.99238,-47.901,4.0,,2.0,2.0,,,,,Casa disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-hikare/125243
Center,125244,,Casas,Comercial,Locacao,"1.778,00",,,"80,00",Centro,São Carlos,São Paulo,,-22.0163,-47.88396,2.0,,1.0,1.0,,,,,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/125244
Center,125233,,Comercial,Sala,Locacao,"778,00",,,,Jardim Bandeirantes,São Carlos,São Paulo,,-22.00328,-47.90357,,,,,,,,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-bandeirantes/125233
Center,125227,,Comercial,Sala,Locacao,"2.778,00",,,,Centro,São Carlos,São Paulo,,-22.0088499,-47.889102,,,1.0,,50.0,,50.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/125227
Center,125198,,Comercial,Salão,Locacao,"7.500,00",,,,Centro,São Carlos,São Paulo,,-22.01499,-47.89219,,,2.0,,237.0,,237.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/125198
Center,125204,,Comercial,Salão,Locacao,"2.223,00",,,,Jardim Ricetti,São Carlos,São Paulo,,-22.0300684,-47.8744095,,,2.0,,70.0,,70.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-ricetti/125204
Center,125201,Salão comercial para locação!,Comercial,Salão,Locacao,"1.112,00",,,,Vila Boa Vista I,São Carlos,São Paulo,,-22.03468,-47.90491,,,1.0,,,50.0,50.0,,Salão comercial para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-boa-vista-i/125201
Center,125101,,Casas,Padrão,Locacao,"4.223,00",,,"118,57",Vila São José,São Carlos,São Paulo,,-22.00247,-47.87513,6.0,,3.0,3.0,150.0,,150.0,,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/vila-são-josé/125101
Center,125099,,Casas,Padrão,Locacao,"3.334,00",,,,Centro,São Carlos,São Paulo,,-22.01398,-47.89571,3.0,,1.0,1.0,,,,,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/125099
Center,117163,,Casas,Padrão,SL,,"385.000,00",,"75,00",Centro,São Carlos,São Paulo,,-22.01652,-47.88394,4.0,150.0,2.0,2.0,200.0,,200.0,150.0,,https://www.centerimoveis.com/imovel/venda/casas/são-carlos/centro/117163
Center,125046,,Comercial,Sala,Locacao,"1.223,00",,,,Parque Maria Stella Fagá,São Carlos,São Paulo,,-22.00395,-47.85689,,,1.0,,49.0,49.0,49.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/parque-maria-stella-fagá/125046
Center,125045,,Comercial,Sala,Locacao,"1.223,00",,,,Parque Maria Stella Fagá,São Carlos,São Paulo,,-22.00395,-47.85689,,,1.0,,49.0,49.0,49.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/parque-maria-stella-fagá/125045
Center,125018,,Comercial,Salão,Locacao,"2.334,00",,,"150,00",Vila Prado,São Carlos,São Paulo,,-22.0230828,-47.9009663,,,1.0,,100.0,,100.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-prado/125018
Center,124982,,Casas,Comercial,Locacao,"1.334,00",,,,Loteamento Municipal São Carlos 3,São Carlos,São Paulo,,-21.99412,-47.92474,,,1.0,,65.0,,65.0,,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/loteamento-municipal-são-carlos-3/124982
Center,124948,,Comercial,Sala,Locacao,"556,00",,"230,00","12,00",Centro,São Carlos,São Paulo,,-22.0176,-47.89265,,,1.0,,35.0,,35.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/124948
Center,124901,,Comercial,Sala,SL,,"265.000,00",,,Jardim Gibertoni,São Carlos,São Paulo,,-22.01847,-47.90741,,,1.0,3.0,,85.43,85.43,,,https://www.centerimoveis.com/imovel/venda/comercial/são-carlos/jardim-gibertoni/124901
Center,124898,,Casas,Padrão,Locacao,"7.778,00",,,,Centro,São Carlos,São Paulo,,-22.0131551,-47.8965597,5.0,,2.0,2.0,280.0,,280.0,,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/124898
Center,13325,Kitnet disponível para locação!,Apartamentos,Kitnet,Locacao,"1.250,00",,,,Centro,São Carlos,São Paulo,,-22.01475,-47.88476,2.0,,1.0,,,40.0,40.0,,Kitnet disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/13325
Center,124807,,Comercial,Barracão/Galpão,Locacao,"18.436,00",,,,Parque Tecnológico Damha I,São Carlos,São Paulo,,-22.06231,-47.87446,,,,,838.0,838.0,838.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/parque-tecnológico-damha-i/124807
Center,124806,,Comercial,Barracão/Galpão,Locacao,"18.436,00",,,,Parque Tecnológico Damha I,São Carlos,São Paulo,,-22.06231,-47.87446,,,,,838.0,838.0,838.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/parque-tecnológico-damha-i/124806
Center,124965,Sala comercial disponível para locação!,Comercial,Sala,Locacao,"3.350,00",,,,Jardim Santa Felícia,São Carlos,São Paulo,,-22.0009875,-47.9130205,,,1.0,,,80.0,80.0,,Sala comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-santa-felícia/124965
Center,124808,,Comercial,Barracão/Galpão,Locacao,"81.200,00",,"2.200,00","8.600,00",Parque Tecnológico Damha I,São Carlos,São Paulo,,-22.06231,-47.87446,,,,,3590.0,3590.0,3590.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/parque-tecnológico-damha-i/124808
Center,121553,,Comercial,Loja,Locacao,"1.737,85",,,"52,60",Loteamento Municipal São Carlos 3,São Carlos,São Paulo,,-22.00054,-47.92305,,,1.0,,75.0,75.0,75.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/loteamento-municipal-são-carlos-3/121553
Center,124776,,Comercial,Sala,Locacao,"4.445,00",,,,Centro,São Carlos,São Paulo,,-22.02046,-47.89255,,,1.0,,400.0,400.0,400.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/124776
Center,124777,,Casas,Padrão,Locacao,"2.223,00",,,,Vila Monteiro,São Carlos,São Paulo,,-22.00992,-47.88879,4.0,100.0,2.0,2.0,100.0,,100.0,100.0,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/vila-monteiro/124777
Center,119700,,Casas,Comercial,Locacao,"7.778,00",,,,Centro,São Carlos,São Paulo,,-22.0220194,-47.8929316,,11.0,4.0,4.0,15.0,,15.0,11.0,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/119700
Center,124755,,Comercial,Barracão/Galpão,Locacao,"9.445,00",,,"400,00",Centro,São Carlos,São Paulo,,-22.02997,-47.89029,,,2.0,,750.0,750.0,750.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/124755
Center,124732,,Casas,Comercial,Locacao,"5.000,00",,,"330,00",Parque Arnold Schimitd,São Carlos,São Paulo,,-22.00058,-47.8975,4.0,220.0,2.0,,220.0,,220.0,220.0,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/parque-arnold-schimitd/124732
Center,12878,,Casas,Padrão,SL,,"385.000,00",,"74,90",Centro,São Carlos,São Paulo,,-22.01641,-47.88394,4.0,150.0,2.0,2.0,200.0,,200.0,150.0,,https://www.centerimoveis.com/imovel/venda/casas/são-carlos/centro/12878
Center,124727,,Comercial,Salão,Locacao,"33.334,00",,,,Centro,São Carlos,São Paulo,,-22.01153,-47.8936,,,4.0,22.0,1000.0,1000.0,1000.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/124727
Center,124679,,Comercial,Salão,Locacao,"1.500,00",,,,Vila Boa Vista I,São Carlos,São Paulo,,-22.03561,-47.90115,,,,,30.0,30.0,30.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-boa-vista-i/124679
Center,124622,,Comercial,Sobrado,Locacao,"12.000,00",,,,CENTRO,IBATÉ,São Paulo,,-21.95958,-48.00482,,,2.0,,380.0,380.0,380.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/ibaté/centro/124622
Center,124546,,Casas,Padrão,Locacao,"3.800,00",,,,Centro,São Carlos,São Paulo,,-22.0220194,-47.8929316,6.0,200.0,4.0,2.0,200.0,,200.0,200.0,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/124546
Center,11552,,Comercial,Sala,Locacao,"5.000,00",,,"250,00",Vila Nery,São Carlos,São Paulo,,-22.00198,-47.867,,,2.0,,200.0,156.0,156.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-nery/11552
Center,124408,,Comercial,Sala,Locacao,"1.000,00",,,,Centro,São Carlos,São Paulo,,-22.01643,-47.88589,,,,,12.0,12.0,12.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/124408
Center,124396,,Comercial,Salão,Locacao,"12.000,00",,,,Núcleo Residencial Silvio Villari,São Carlos,São Paulo,,-22.02739,-47.8915,,,4.0,,441.0,441.0,441.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/núcleo-residencial-silvio-villari/124396
Center,124262,,Comercial,Salão,Locacao,"1.667,00",,,,Jardim Tangará,São Carlos,São Paulo,,-22.01168,-47.85619,,,1.0,,150.0,150.0,150.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-tangará/124262
Center,124181,,Comercial,Barracão/Galpão,Locacao,"8.889,00",,,,Jardim Botafogo,São Carlos,São Paulo,,-22.02292,-47.91033,,,2.0,,480.0,480.0,480.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-botafogo/124181
Center,124121,,Comercial,Sala,Locacao,"1.000,00",,,,Centro,São Carlos,São Paulo,,-22.0256,-47.89013,,,1.0,,40.0,40.0,40.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/124121
Center,124018,,Apartamentos,Padrão,Locacao,"1.223,00",,"150,00","131,69",Centro,São Carlos,São Paulo,,-22.0220194,-47.8929316,3.0,,2.0,1.0,,,,,,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/124018
Center,121517,,Comercial,Salão,Locacao,"2.300,00",,,,Jardim Cruzeiro Do Sul,São Carlos,São Paulo,,-23.28583,-45.88939,,,2.0,,130.0,,130.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-cruzeiro-do-sul/121517
Center,123483,,Comercial,Barracão/Galpão,Locacao,"3.778,00",,,"330,00",São Paulo,São Carlos,São Paulo,,-22.03561,-47.8728,,,2.0,,320.0,320.0,320.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/são-paulo/123483
Center,123768,,Comercial,Terreno,Locacao,"2.500,00",,,,Vila Boa Vista I,São Carlos,São Paulo,,-22.03561,-47.90115,,,,,270.0,270.0,270.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-boa-vista-i/123768
Center,13201,,Apartamentos,Padrão,Locacao,"1.754,45",,,"90,11",Jardim Paraiso,São Carlos,São Paulo,,-22.00882,-47.90266,2.0,,1.0,,100.0,90.0,90.0,,,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/jardim-paraiso/13201
Center,123690,,Comercial,Barracão/Galpão,Locacao,"12.000,00",,,,Jardim Botafogo,São Carlos,São Paulo,,-22.02258,-47.90623,,,4.0,,800.0,520.0,520.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-botafogo/123690
Center,123664,,Comercial,Barracão/Galpão,Locacao,"24.500,00",,,,Ceat,São Carlos,São Paulo,,-22.07077,-47.88247,,,4.0,,2750.0,1200.0,1200.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/ceat/123664
Center,123656,,Casas,Padrão,Locacao,"3.334,00",,,,São Carlos 2,São Carlos,São Paulo,,-21.9992,-47.92311,3.0,155.0,2.0,2.0,155.0,,155.0,155.0,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/são-carlos-2/123656
Center,123651,,Comercial,Barracão/Galpão,Locacao,"18.000,00",,,"1.780,00",Vila São José,São Carlos,São Paulo,,-22.0022836,-47.8746587,,,3.0,,1500.0,1500.0,1500.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-são-josé/123651
Center,123626,,Comercial,Sala,Locacao,"8.889,00",,,,Centro,São Carlos,São Paulo,,-22.01628,-47.88668,,,3.0,,,,,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/123626
Center,123625,Salão disponível para locação!,Comercial,Salão,Locacao,"2.000,00",,,"33,00",Centro,São Carlos,São Paulo,,-22.01605,-47.88862,,,1.0,,,50.0,50.0,,Salão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/123625
Center,123577,,Casas,Padrão,SL,,"450.000,00",,"105,00",Vila Rancho Velho,São Carlos,São Paulo,,-22.01746,-47.87439,6.0,147.5,3.0,2.0,2.93,,2.93,147.5,,https://www.centerimoveis.com/imovel/venda/casas/são-carlos/vila-rancho-velho/123577
Center,116504,,Casas,Condomínio,SL,,"1.950.000,00","400,00",,Parque Faber,São Carlos,São Paulo,,-22.01997,-47.91746,6.0,206.0,3.0,2.0,420.0,,420.0,206.0,,https://www.centerimoveis.com/imovel/venda/casas/são-carlos/parque-faber/116504
Center,123559,,Casas,Comercial,Locacao,"3.334,00",,,,Centro,São Carlos,São Paulo,,-22.01771,-47.88761,,526.33,4.0,4.0,688.8,,688.8,526.33,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/123559
Center,123521,,Casas,Condomínio,Locacao,"8.889,00",,"1.140,00",,Parque Faber,São Carlos,São Paulo,,-22.01806,-47.91998,8.0,440.0,11.0,6.0,,,,440.0,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/parque-faber/123521
Center,123513,,Comercial,Salão,Locacao,"2.223,00",,,,Centro,São Carlos,São Paulo,,-22.0199,-47.89632,,,2.0,,100.0,100.0,100.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/123513
Center,13000,,Casas,Padrão,Locacao,"3.000,00",,,,Vila Boa Vista,São Carlos,São Paulo,,-22.02747,-47.90486,4.0,156.0,2.0,3.0,250.0,,250.0,156.0,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/vila-boa-vista/13000
Center,123449,,Comercial,Box,Locacao,"889,00",,,"12,00",Jardim São Carlos,São Carlos,São Paulo,,-22.0204447,-47.8922897,,,1.0,,80.0,80.0,80.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-são-carlos/123449
Center,123443,,Comercial,Salão,Locacao,"556,00",,,,Centro,São Carlos,São Paulo,,-22.0257,-47.88749,,,1.0,,22.0,22.0,22.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/123443
Center,123444,,Comercial,Sala,Locacao,"1.389,00",,,,Centro,São Carlos,São Paulo,,-22.0158751,-47.8912243,,,1.0,,40.0,40.0,40.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/123444
Center,123382,,Comercial,Sala,Locacao,"1.100,00",,,,Centro,São Carlos,São Paulo,,-22.01591,-47.8912,,,1.0,,,24.0,24.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/123382
Center,5541,,Casas,Comercial,Locacao,"3.100,00",,,"36,00",Centro,São Carlos,São Paulo,,-22.01493,-47.88625,,11.0,2.0,,15.0,,15.0,11.0,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/5541
Center,123267,,Comercial,Barracão/Galpão,Locacao,"5.556,00",,,,Vila Izabel,São Carlos,São Paulo,,-22.03535,-47.88171,,,4.0,,,270.0,270.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-izabel/123267
Center,123226,,Apartamentos,Cobertura,Locacao,"3.690,00",,"665,00","165,00",Jardim Gibertoni,São Carlos,São Paulo,,,,4.0,,2.0,2.0,,,,,,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/jardim-gibertoni/123226
Center,123183,,Comercial,Salão,Locacao,"5.556,00",,,,Centro,São Carlos,São Paulo,,-22.00653,-47.89092,,,2.0,,,210.0,210.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/123183
Center,123158,,Comercial,Barracão/Galpão,Locacao,"35.000,00",,,"900,00",JARDIM CRUZADO,IBATÉ,São Paulo,,,,,,4.0,,,1200.0,1200.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/ibaté/jardim-cruzado/123158
Center,123084,,Terreno,Padrão,Locacao,"2.500,00",,,,Parque Faber,São Carlos,São Paulo,,-22.01067,-47.91449,,,,,125.0,,125.0,,,https://www.centerimoveis.com/imovel/locacao/terreno/são-carlos/parque-faber/123084
Center,122974,,Casas,Padrão,Locacao,"1.159,26",,,"35,64",Vila Prado,São Carlos,São Paulo,,-22.02601,-47.89664,2.0,65.0,1.0,1.0,,,,65.0,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/vila-prado/122974
Center,122922,,Comercial,Barracão/Galpão,Locacao,"30.000,00",,,,Monjolinho,São Carlos,São Paulo,,-21.9905248,-47.8925599,,,5.0,,,800.0,800.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/monjolinho/122922
Center,122816,,Casas,Padrão,Locacao,"889,00",,,,Azulville,São Carlos,São Paulo,,-22.02737,-47.86661,1.0,,1.0,,,,,,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/azulville/122816
Center,12785,,Comercial,Barracão/Galpão,Locacao,"7.667,00",,,"149,00",Vila Jacobucci,São Carlos,São Paulo,,-22.00334,-47.87044,,,2.0,,500.0,500.0,500.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-jacobucci/12785
Center,122669,,Comercial,Salão,Locacao,"6.600,00",,,,Centro,São Carlos,São Paulo,,-22.02074,-47.89129,,,3.0,,408.0,390.0,390.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/122669
Center,122622,,Casas,Padrão,Locacao,"900,00",,,,Astolpho Luiz Do Prado,São Carlos,São Paulo,,-21.99479,-47.85621,3.0,,1.0,2.0,,,,,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/astolpho-luiz-do-prado/122622
Center,122609,,Apartamentos,Padrão,Locacao,"2.000,00",,,,Centro,São Carlos,São Paulo,,-22.02148,-47.88898,3.0,,1.0,,,,,,,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/122609
